"","sampNum","Plot","Sample..","Year","Genotype","Replicate","Derivation","Barcode","Date","RNAlater","Time","Temp..in.C","Additional.Notes.","info.about.qPCR.at.ARQ"
"687",687,"114","675","2016","Mo284","C","2015_114self","114_C_675","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"688",688,"114","676","2016","Mo284","D","2015_114self","114_D_676","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"689",689,"114","677","2016","Mo284","A","2015_114self","114_A_677","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"690",690,"114","678","2016","Mo284","B","2015_114self","114_B_678","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"691",691,"114","679","2016","Mo284","C","2015_114self","114_C_679","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"692",692,"114","680","2016","Mo284","D","2015_114self","114_D_680","6/16/16","Yes ","1:00-2:30 PM","32-34 C","",""
"693",693,"114","681","2016","Mo284","A","2015_114self","114_A_681","6/21/16","No","1:00-1:30PM","29-31 C","",""
"694",694,"114","682","2016","Mo284","B","2015_114self","114_B_682","6/21/16","No","1:00-1:30PM","29-31 C","",""
"695",695,"114","683","2016","Mo284","C","2015_114self","114_C_683","6/21/16","No","1:00-1:30PM","29-31 C","",""
"696",696,"114","684","2016","Mo284","D","2015_114self","114_D_684","6/21/16","No","1:00-1:30PM","29-31 C","",""
"697",697,"115","685","2016","Mo287","A","2015_115self","115_A_685","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"698",698,"115","686","2016","Mo287","B","2015_115self","115_B_686","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"699",699,"115","687","2016","Mo287","C","2015_115self","115_C_687","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"700",700,"115","688","2016","Mo287","D","2015_115self","115_D_688","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"701",701,"115","689","2016","Mo287","A","2015_115self","115_A_689","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"702",702,"115","690","2016","Mo287","B","2015_115self","115_B_690","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"703",703,"115","691","2016","Mo287","C","2015_115self","115_C_691","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"704",704,"115","692","2016","Mo287","D","2015_115self","115_D_692","6/16/16","Yes ","1:00-2:30 PM","32-34 C","",""
"705",705,"115","693","2016","Mo287","A","2015_115self","115_A_693","6/21/16","No","1:00-1:30PM","29-31 C","",""
"706",706,"115","694","2016","Mo287","B","2015_115self","115_B_694","6/21/16","No","1:00-1:30PM","29-31 C","",""
"707",707,"115","695","2016","Mo287","C","2015_115self","115_C_695","6/21/16","No","1:00-1:30PM","29-31 C","",""
"708",708,"115","696","2016","Mo287","D","2015_115self","115_D_696","6/21/16","No","1:00-1:30PM","29-31 C","",""
"709",709,"118","697","2016","Mo288","A","2015_118self","118_A_697","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"710",710,"118","698","2016","Mo288","B","2015_118self","118_B_698","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"711",711,"118","699","2016","Mo288","C","2015_118self","118_C_699","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"712",712,"118","700","2016","Mo288","D","2015_118self","118_D_700","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"713",713,"118","701","2016","Mo288","A","2015_118self","118_A_701","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"714",714,"118","702","2016","Mo288","B","2015_118self","118_B_702","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"715",715,"118","703","2016","Mo288","C","2015_118self","118_C_703","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"716",716,"118","704","2016","Mo288","D","2015_118self","118_D_704","6/16/16","Yes ","1:00-2:30 PM","32-34 C","",""
"717",717,"118","705","2016","Mo288","A","2015_118self","118_A_705","6/21/16","No","1:00-1:30PM","29-31 C","",""
"718",718,"118","706","2016","Mo288","B","2015_118self","118_B_706","6/21/16","No","1:00-1:30PM","29-31 C","",""
"719",719,"118","707","2016","Mo288","C","2015_118self","118_C_707","6/21/16","No","1:00-1:30PM","29-31 C","",""
"720",720,"118","708","2016","Mo288","D","2015_118self","118_D_708","6/21/16","No","1:00-1:30PM","29-31 C","",""
"721",721,"119","709","2016","Mo296","A","2011_68","119_A_709","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"722",722,"119","710","2016","Mo296","B","2011_68","119_B_710","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"723",723,"119","711","2016","Mo296","C","2011_68","119_C_711","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"724",724,"119","712","2016","Mo296","D","2011_68","119_D_712","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"725",725,"119","713","2016","Mo296","A","2011_68","119_A_713","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"726",726,"119","714","2016","Mo296","B","2011_68","119_B_714","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"727",727,"119","715","2016","Mo296","C","2011_68","119_C_715","6/16/16","Yes","1:00-2:30 PM","32-34 C","",""
"728",728,"119","716","2016","Mo296","D","2011_68","119_D_716","6/16/16","Yes ","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"729",729,"119","717","2016","Mo296","A","2011_68","119_A_717","6/21/16","No","1:00-1:30PM","29-31 C","",""
"730",730,"119","718","2016","Mo296","B","2011_68","119_B_718","6/21/16","No","1:00-1:30PM","29-31 C","",""
"731",731,"119","719","2016","Mo296","C","2011_68","119_C_719","6/21/16","No","1:00-1:30PM","29-31 C","",""
"732",732,"119","720","2016","Mo296","D","2011_68","119_D_720","6/21/16","No","1:00-1:30PM","29-31 C","",""
"733",733,"122","721","2016","Mo297","A","2015_122self","122_A_721","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"734",734,"122","722","2016","Mo297","B","2015_122self","122_B_722","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"735",735,"122","723","2016","Mo297","C","2015_122self","122_C_723","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"736",736,"122","724","2016","Mo297","D","2015_122self","122_D_724","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"737",737,"122","725","2016","Mo297","A","2015_122self","122_A_725","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"738",738,"122","726","2016","Mo297","B","2015_122self","122_B_726","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"739",739,"122","727","2016","Mo297","C","2015_122self","122_C_727","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"740",740,"122","728","2016","Mo297","D","2015_122self","122_D_728","6/16/16","Yes ","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"741",741,"122","729","2016","Mo297","A","2015_122self","122_A_729","6/21/16","No","1:00-1:30PM","29-31 C","",""
"742",742,"122","730","2016","Mo297","B","2015_122self","122_B_730","6/21/16","No","1:00-1:30PM","29-31 C","",""
"743",743,"122","731","2016","Mo297","C","2015_122self","122_C_731","6/21/16","No","1:00-1:30PM","29-31 C","",""
"744",744,"122","732","2016","Mo297","D","2015_122self","122_D_732","6/21/16","No","1:00-1:30PM","29-31 C","",""
"745",745,"123","733","2016","Mo298","A","2015_123self","123_A_733","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"746",746,"123","734","2016","Mo298","B","2015_123self","123_B_734","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"747",747,"123","735","2016","Mo298","C","2015_123self","123_C_735","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"748",748,"123","736","2016","Mo298","D","2015_123self","123_D_736","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"749",749,"123","737","2016","Mo298","A","2015_123self","123_A_737","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"750",750,"123","738","2016","Mo298","B","2015_123self","123_B_738","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"751",751,"123","739","2016","Mo298","C","2015_123self","123_C_739","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"752",752,"123","740","2016","Mo298","D","2015_123self","123_D_740","6/16/16","Yes ","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"753",753,"123","741","2016","Mo298","A","2015_123self","123_A_741","6/21/16","No","1:00-1:30PM","29-31 C","",""
"754",754,"123","742","2016","Mo298","B","2015_123self","123_B_742","6/21/16","No","1:00-1:30PM","29-31 C","",""
"755",755,"123","743","2016","Mo298","C","2015_123self","123_C_743","6/21/16","No","1:00-1:30PM","29-31 C","",""
"756",756,"123","744","2016","Mo298","D","2015_123self","123_D_744","6/21/16","No","1:00-1:30PM","29-31 C","",""
"757",757,"126","745","2016","Mo309","A","2014_62","126_A_745","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"758",758,"126","746","2016","Mo309","B","2014_62","126_B_746","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"759",759,"126","747","2016","Mo309","C","2014_62","126_C_747","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"760",760,"126","748","2016","Mo309","D","2014_62","126_D_748","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"761",761,"126","749","2016","Mo309","A","2014_62","126_A_749","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"762",762,"126","750","2016","Mo309","B","2014_62","126_B_750","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"763",763,"126","751","2016","Mo309","C","2014_62","126_C_751","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"764",764,"126","752","2016","Mo309","D","2014_62","126_D_752","6/16/16","Yes ","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"765",765,"126","753","2016","Mo309","A","2014_62","126_A_753","6/21/16","No","1:00-1:30PM","29-31 C","",""
"766",766,"126","754","2016","Mo309","B","2014_62","126_B_754","6/21/16","No","1:00-1:30PM","29-31 C","",""
"767",767,"126","755","2016","Mo309","C","2014_62","126_C_755","6/21/16","No","1:00-1:30PM","29-31 C","",""
"768",768,"126","756","2016","Mo309","D","2014_62","126_D_756","6/21/16","No","1:00-1:30PM","29-31 C","",""
"781",781,"130","757","2016","Mo311","A","2015_130self","130_A_757","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"782",782,"130","758","2016","Mo311","B","2015_130self","130_B_758","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"783",783,"130","759","2016","Mo311","C","2015_130self","130_C_759","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"784",784,"130","760","2016","Mo311","D","2015_130self","130_D_760","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"785",785,"130","761","2016","Mo311","A","2015_130self","130_A_761","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016, in July 2018 plate1",""
"786",786,"130","762","2016","Mo311","B","2015_130self","130_B_762","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016, in July 2018 plate1",""
"787",787,"130","763","2016","Mo311","C","2015_130self","130_C_763","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016, in July 2018 plate1",""
"788",788,"130","764","2016","Mo311","D","2015_130self","130_D_764","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU Oct 25, 2016, in July 2018 plate1",""
"789",789,"130","765","2016","Mo311","A","2015_130self","130_A_765","6/21/16","No","1:00-1:30PM","29-31 C","",""
"790",790,"130","766","2016","Mo311","B","2015_130self","130_B_766","6/21/16","No","1:00-1:30PM","29-31 C","",""
"791",791,"130","767","2016","Mo311","C","2015_130self","130_C_767","6/21/16","No","1:00-1:30PM","29-31 C","",""
"792",792,"130","768","2016","Mo311","D","2015_130self","130_D_768","6/21/16","No","1:00-1:30PM","29-31 C","",""
"793",793,"131","769","2016","Mo315","A","2015_131self","131_A_769","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"794",794,"131","770","2016","Mo315","B","2015_131self","131_B_770","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"795",795,"131","771","2016","Mo315","C","2015_131self","131_C_771","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"796",796,"131","772","2016","Mo315","D","2015_131self","131_D_772","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"797",797,"131","773","2016","Mo315","A","2015_131self","131_A_773","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"798",798,"131","774","2016","Mo315","B","2015_131self","131_B_774","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"799",799,"131","775","2016","Mo315","C","2015_131self","131_C_775","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"800",800,"131","776","2016","Mo315","D","2015_131self","131_D_776","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"801",801,"131","777","2016","Mo315","A","2015_131self","131_A_777","6/21/16","No","1:00-1:30PM","29-31 C","",""
"802",802,"131","778","2016","Mo315","B","2015_131self","131_B_778","6/21/16","No","1:00-1:30PM","29-31 C","",""
"803",803,"131","779","2016","Mo315","C","2015_131self","131_C_779","6/21/16","No","1:00-1:30PM","29-31 C","",""
"804",804,"131","780","2016","Mo315","D","2015_131self","131_D_780","6/21/16","No","1:00-1:30PM","29-31 C","",""
"805",805,"134","781","2016","Mo317","A","2015_134self","134_A_781","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"806",806,"134","782","2016","Mo317","B","2015_134self","134_B_782","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"807",807,"134","783","2016","Mo317","C","2015_134self","134_C_783","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"808",808,"134","784","2016","Mo317","D","2015_134self","134_D_784","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"809",809,"134","785","2016","Mo317","A","2015_134self","134_A_785","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"810",810,"134","786","2016","Mo317","B","2015_134self","134_B_786","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"811",811,"134","787","2016","Mo317","C","2015_134self","134_C_787","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"812",812,"134","788","2016","Mo317","D","2015_134self","134_D_788","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"813",813,"134","789","2016","Mo317","A","2015_134self","134_A_789","6/21/16","No","1:00-1:30PM","29-31 C","",""
"814",814,"134","790","2016","Mo317","B","2015_134self","134_B_790","6/21/16","No","1:00-1:30PM","29-31 C","",""
"815",815,"134","791","2016","Mo317","C","2015_134self","134_C_791","6/21/16","No","1:00-1:30PM","29-31 C","",""
"816",816,"134","792","2016","Mo317","D","2015_134self","134_D_792","6/21/16","No","1:00-1:30PM","29-31 C","",""
"817",817,"135","793","2016","Mo321","A","2015_135self","135_A_793","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"818",818,"135","794","2016","Mo321","B","2015_135self","135_B_794","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"819",819,"135","795","2016","Mo321","C","2015_135self","135_C_795","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"820",820,"135","796","2016","Mo321","D","2015_135self","135_D_796","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"821",821,"135","797","2016","Mo321","A","2015_135self","135_A_797","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"822",822,"135","798","2016","Mo321","B","2015_135self","135_B_798","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"823",823,"135","799","2016","Mo321","C","2015_135self","135_C_799","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"824",824,"135","800","2016","Mo321","D","2015_135self","135_D_800","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"825",825,"135","801","2016","Mo321","A","2015_135self","135_A_801","6/21/16","No","1:00-1:30PM","29-31 C","",""
"826",826,"135","802","2016","Mo321","B","2015_135self","135_B_802","6/21/16","No","1:00-1:30PM","29-31 C","",""
"827",827,"135","803","2016","Mo321","C","2015_135self","135_C_803","6/21/16","No","1:00-1:30PM","29-31 C","",""
"828",828,"135","804","2016","Mo321","D","2015_135self","135_D_804","6/21/16","No","1:00-1:30PM","29-31 C","",""
"829",829,"138","805","2016","Mo322","A","2015_138self","138_A_805","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"830",830,"138","806","2016","Mo322","B","2015_138self","138_B_806","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"831",831,"138","807","2016","Mo322","C","2015_138self","138_C_807","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"832",832,"138","808","2016","Mo322","D","2015_138self","138_D_808","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"833",833,"138","809","2016","Mo322","A","2015_138self","138_A_809","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"834",834,"138","810","2016","Mo322","B","2015_138self","138_B_810","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"835",835,"138","811","2016","Mo322","C","2015_138self","138_C_811","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"836",836,"138","812","2016","Mo322","D","2015_138self","138_D_812","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"837",837,"138","813","2016","Mo322","A","2015_138self","138_A_813","6/21/16","No","1:00-1:30PM","29-31 C","",""
"838",838,"138","814","2016","Mo322","B","2015_138self","138_B_814","6/21/16","No","1:00-1:30PM","29-31 C","",""
"839",839,"138","815","2016","Mo322","C","2015_138self","138_C_815","6/21/16","No","1:00-1:30PM","29-31 C","",""
"840",840,"138","816","2016","Mo322","D","2015_138self","138_D_816","6/21/16","No","1:00-1:30PM","29-31 C","",""
"841",841,"139","817","2016","Mo323","A","2015_139self","139_A_817","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"842",842,"139","818","2016","Mo323","B","2015_139self","139_B_818","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"843",843,"139","819","2016","Mo323","C","2015_139self","139_C_819","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"844",844,"139","820","2016","Mo323","D","2015_139self","139_D_820","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"845",845,"139","821","2016","Mo323","A","2015_139self","139_A_821","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"846",846,"139","822","2016","Mo323","B","2015_139self","139_B_822","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"847",847,"139","823","2016","Mo323","C","2015_139self","139_C_823","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"848",848,"139","824","2016","Mo323","D","2015_139self","139_D_824","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"849",849,"139","825","2016","Mo323","A","2015_139self","139_A_825","6/21/16","No","1:00-1:30PM","29-31 C","",""
"850",850,"139","826","2016","Mo323","B","2015_139self","139_B_826","6/21/16","No","1:00-1:30PM","29-31 C","",""
"851",851,"139","827","2016","Mo323","C","2015_139self","139_C_827","6/21/16","No","1:00-1:30PM","29-31 C","",""
"852",852,"139","828","2016","Mo323","D","2015_139self","139_D_828","6/21/16","No","1:00-1:30PM","29-31 C","",""
"853",853,"142","829","2016","Mo325","A","2015_142self","142_A_829","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"854",854,"142","830","2016","Mo326","B","2015_142self","142_B_830","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"855",855,"142","831","2016","Mo327","C","2015_142self","142_C_831","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"856",856,"142","832","2016","Mo328","D","2015_142self","142_D_832","6/11/16","No","1:00-3:00 PM","30-34 C","",""
"857",857,"142","833","2016","Mo325","A","2015_142self","142_A_833","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"858",858,"142","834","2016","Mo326","B","2015_142self","142_B_834","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
"859",859,"142","835","2016","Mo327","C","2015_142self","142_C_835","6/16/16","Yes","1:00-2:30 PM","32-34 C","sent to ISU July 2018 plate1",""
